,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_max_iter,param_random_state,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,1.293699359893799,0.10978401524749241,0.0015886306762695312,0.0004970569703876842,1e-09,100,1,lbfgs,"{'C': 1e-09, 'max_iter': 100, 'random_state': 1, 'solver': 'lbfgs'}",0.7051873198847263,0.7053906024791006,0.7053906024791006,0.7053906024791006,0.7053906024791006,0.7053499459602257,8.131303774971954e-05,541
1,9.401745128631593,0.1423276357096934,0.0017955303192138672,0.0007466104661344135,1e-09,100,1,saga,"{'C': 1e-09, 'max_iter': 100, 'random_state': 1, 'solver': 'saga'}",0.7051873198847263,0.7053906024791006,0.7053906024791006,0.7053906024791006,0.7053906024791006,0.7053499459602257,8.131303774971954e-05,541
2,0.0023944854736328127,0.00048878665933599,0.0,0.0,1e-09,100,1,newton_cg,"{'C': 1e-09, 'max_iter': 100, 'random_state': 1, 'solver': 'newton_cg'}",,,,,,,,753
3,140.46789631843566,7.991804966910836,0.001400327682495117,0.0004986753243053619,1e-09,100,1,sag,"{'C': 1e-09, 'max_iter': 100, 'random_state': 1, 'solver': 'sag'}",0.7051873198847263,0.7053906024791006,0.7053906024791006,0.7053906024791006,0.7053906024791006,0.7053499459602257,8.131303774971954e-05,541
4,1.2620304584503175,0.09620835113742429,0.0016021251678466797,0.0004936911220714806,1e-09,100,6,lbfgs,"{'C': 1e-09, 'max_iter': 100, 'random_state': 6, 'solver': 'lbfgs'}",0.7051873198847263,0.7053906024791006,0.7053906024791006,0.7053906024791006,0.7053906024791006,0.7053499459602257,8.131303774971954e-05,541
5,9.296204614639283,0.012609475094075479,0.0012038230895996093,0.00039765618602892927,1e-09,100,6,saga,"{'C': 1e-09, 'max_iter': 100, 'random_state': 6, 'solver': 'saga'}",0.7051873198847263,0.7053906024791006,0.7053906024791006,0.7053906024791006,0.7053906024791006,0.7053499459602257,8.131303774971954e-05,541
6,0.002194786071777344,0.00039880390823302165,0.0,0.0,1e-09,100,6,newton_cg,"{'C': 1e-09, 'max_iter': 100, 'random_state': 6, 'solver': 'newton_cg'}",,,,,,,,745
7,135.5929310798645,3.3392121601561913,0.0017960548400878906,0.0003997376094777326,1e-09,100,6,sag,"{'C': 1e-09, 'max_iter': 100, 'random_state': 6, 'solver': 'sag'}",0.7051873198847263,0.7053906024791006,0.7053906024791006,0.7053906024791006,0.7053906024791006,0.7053499459602257,8.131303774971954e-05,541
8,1.3320033073425293,0.16837916888470197,0.0018138408660888672,0.00040820161212828737,1e-09,100,11,lbfgs,"{'C': 1e-09, 'max_iter': 100, 'random_state': 11, 'solver': 'lbfgs'}",0.7051873198847263,0.7053906024791006,0.7053906024791006,0.7053906024791006,0.7053906024791006,0.7053499459602257,8.131303774971954e-05,541
9,9.66219882965088,0.013408494299352978,0.0015948295593261718,0.0004875850417280227,1e-09,100,11,saga,"{'C': 1e-09, 'max_iter': 100, 'random_state': 11, 'solver': 'saga'}",0.7051873198847263,0.7053906024791006,0.7053906024791006,0.7053906024791006,0.7053906024791006,0.7053499459602257,8.131303774971954e-05,541
10,0.0025906085968017576,0.0004904307470518268,0.0,0.0,1e-09,100,11,newton_cg,"{'C': 1e-09, 'max_iter': 100, 'random_state': 11, 'solver': 'newton_cg'}",,,,,,,,737
11,140.21183261871337,0.5679490467072436,0.0020078182220458984,1.6697881400016523e-05,1e-09,100,11,sag,"{'C': 1e-09, 'max_iter': 100, 'random_state': 11, 'solver': 'sag'}",0.7051873198847263,0.7053906024791006,0.7053906024791006,0.7053906024791006,0.7053906024791006,0.7053499459602257,8.131303774971954e-05,541
12,1.4288110256195068,0.12802505099932532,0.001995277404785156,1.7803339674562903e-06,1e-09,100,16,lbfgs,"{'C': 1e-09, 'max_iter': 100, 'random_state': 16, 'solver': 'lbfgs'}",0.7051873198847263,0.7053906024791006,0.7053906024791006,0.7053906024791006,0.7053906024791006,0.7053499459602257,8.131303774971954e-05,541
13,9.855457496643066,0.19123044760186758,0.0017951011657714843,0.0003992587566319666,1e-09,100,16,saga,"{'C': 1e-09, 'max_iter': 100, 'random_state': 16, 'solver': 'saga'}",0.7051873198847263,0.7053906024791006,0.7053906024791006,0.7053906024791006,0.7053906024791006,0.7053499459602257,8.131303774971954e-05,541
14,0.0026062488555908202,0.00048611497531757426,0.0,0.0,1e-09,100,16,newton_cg,"{'C': 1e-09, 'max_iter': 100, 'random_state': 16, 'solver': 'newton_cg'}",,,,,,,,757
15,140.40373992919922,3.910257554277592,0.0017948627471923828,0.0003991367248542491,1e-09,100,16,sag,"{'C': 1e-09, 'max_iter': 100, 'random_state': 16, 'solver': 'sag'}",0.7051873198847263,0.7053906024791006,0.7053906024791006,0.7053906024791006,0.7053906024791006,0.7053499459602257,8.131303774971954e-05,541
16,1.2605539321899415,0.16538273912483537,0.0013976573944091796,0.0004905253396622455,1e-09,100,21,lbfgs,"{'C': 1e-09, 'max_iter': 100, 'random_state': 21, 'solver': 'lbfgs'}",0.7051873198847263,0.7053906024791006,0.7053906024791006,0.7053906024791006,0.7053906024791006,0.7053499459602257,8.131303774971954e-05,541
17,9.680543088912964,0.34901206484127917,0.0013964653015136718,0.0004902356631695566,1e-09,100,21,saga,"{'C': 1e-09, 'max_iter': 100, 'random_state': 21, 'solver': 'saga'}",0.7051873198847263,0.7053906024791006,0.7053906024791006,0.7053906024791006,0.7053906024791006,0.7053499459602257,8.131303774971954e-05,541
18,0.0027987003326416016,0.0007562386820084835,0.0,0.0,1e-09,100,21,newton_cg,"{'C': 1e-09, 'max_iter': 100, 'random_state': 21, 'solver': 'newton_cg'}",,,,,,,,780
19,129.83159785270692,0.857138189834476,0.002399921417236328,0.000794496165300683,1e-09,100,21,sag,"{'C': 1e-09, 'max_iter': 100, 'random_state': 21, 'solver': 'sag'}",0.7051873198847263,0.7053906024791006,0.7053906024791006,0.7053906024791006,0.7053906024791006,0.7053499459602257,8.131303774971954e-05,541
20,1.254998254776001,0.09528311204831225,0.001782846450805664,0.0003920308917069833,1e-09,100,26,lbfgs,"{'C': 1e-09, 'max_iter': 100, 'random_state': 26, 'solver': 'lbfgs'}",0.7051873198847263,0.7053906024791006,0.7053906024791006,0.7053906024791006,0.7053906024791006,0.7053499459602257,8.131303774971954e-05,541
21,9.332879972457885,0.08915994518084067,0.0017879962921142577,0.00039543604424978194,1e-09,100,26,saga,"{'C': 1e-09, 'max_iter': 100, 'random_state': 26, 'solver': 'saga'}",0.7051873198847263,0.7053906024791006,0.7053906024791006,0.7053906024791006,0.7053906024791006,0.7053499459602257,8.131303774971954e-05,541
22,0.002792167663574219,0.00039889907588848753,0.0,0.0,1e-09,100,26,newton_cg,"{'C': 1e-09, 'max_iter': 100, 'random_state': 26, 'solver': 'newton_cg'}",,,,,,,,773
23,131.97355823516847,4.552178958113514,0.001796388626098633,0.0003991858040551153,1e-09,100,26,sag,"{'C': 1e-09, 'max_iter': 100, 'random_state': 26, 'solver': 'sag'}",0.7051873198847263,0.7053906024791006,0.7053906024791006,0.7053906024791006,0.7053906024791006,0.7053499459602257,8.131303774971954e-05,541
24,1.412100124359131,0.16110053521267223,0.0017948627471923828,0.00039914042765066697,1e-09,100,31,lbfgs,"{'C': 1e-09, 'max_iter': 100, 'random_state': 31, 'solver': 'lbfgs'}",0.7051873198847263,0.7053906024791006,0.7053906024791006,0.7053906024791006,0.7053906024791006,0.7053499459602257,8.131303774971954e-05,541
25,10.172636365890503,0.6384904226986072,0.0021988391876220704,0.0014627099685675304,1e-09,100,31,saga,"{'C': 1e-09, 'max_iter': 100, 'random_state': 31, 'solver': 'saga'}",0.7051873198847263,0.7053906024791006,0.7053906024791006,0.7053906024791006,0.7053906024791006,0.7053499459602257,8.131303774971954e-05,541
26,0.0025940895080566405,0.0004892850825975189,0.0,0.0,1e-09,100,31,newton_cg,"{'C': 1e-09, 'max_iter': 100, 'random_state': 31, 'solver': 'newton_cg'}",,,,,,,,763
27,139.04190802574158,5.0867357428406486,0.0022066116333007814,0.0004086213007597603,1e-09,100,31,sag,"{'C': 1e-09, 'max_iter': 100, 'random_state': 31, 'solver': 'sag'}",0.7051873198847263,0.7053906024791006,0.7053906024791006,0.7053906024791006,0.7053906024791006,0.7053499459602257,8.131303774971954e-05,541
28,1.4962709426879883,0.23003738361423656,0.0033977985382080077,0.0033105046616972557,1e-09,100,36,lbfgs,"{'C': 1e-09, 'max_iter': 100, 'random_state': 36, 'solver': 'lbfgs'}",0.7051873198847263,0.7053906024791006,0.7053906024791006,0.7053906024791006,0.7053906024791006,0.7053499459602257,8.131303774971954e-05,541
