,hotel,review,stars
0,Discovery Kartika Plaza Hotel,"Salah satu hotel bintang lima terbaik dikuta yang pernah saya kunjungi, staff hotel yang ramah dalam melayani menjadikan tempat ini menjadi salah satu hotel favorit saya dikuta. Poolnya yang mengarah langsung ke pantai menyuguhkan pemandangan sunset yang sangat indah.",5
1,Discovery Kartika Plaza Hotel,Caesar salad yg rsanya sangat membuat kangen utk kembali mencicipi. Pizza yg crispy dg rasa khas. Paling cocok dengan selera saya diantara salad dan pizza yg pernah saya makan. Saya sangat merekomendasikan restorant itali ini buat yg bepergian ke kuta. Hotelnya juga nyaman dg padang hijau sekeliling hotèl.sangat jarang ditemukan ..,5
2,Discovery Kartika Plaza Hotel,"Always love to visit this hotel. Terletak di pesisir pantai kuta dg segudang fasilitas membuat ingin selalu kembali. Apalagi dg keramahan staf2nya, membuat nyaman tinggal di hotel ini. Harga sebanding lah utk ukuran hotel bintang 5.",5
3,Discovery Kartika Plaza Hotel,Kekurangan: 1. Kamar sempit. Diluar ekspektasi saya. Kondisi kamar biasa aja.  2. View kamar ke kolam itu brisik banget.  Kelebihan: 1. Staff ramah 2. Sarapan pagi varian menu dan enak. Datang lebih pagi supaya ngga antri. Jam 8 pagi sudah antri. 3. Taman belakang pinggir pantai ok banget. Ada juga restoran belakang milik hotel. Viewnya mantulll.  4. Ada klinik dokter dekat lobbi cuma mahal yah. Kasi salep aja bayar 900 ribu. 5. Bisa jalan kaki ke Mall Kartika Plaza karena 1 komplek bangunan. 6. Ke gereja katolik dekat banget. Bisa diakses dengan jalan kaki.  Note: loe bisa cuci mata pramugari china airline karena mereka nginap disini.😛😛🤣.,4
4,Discovery Kartika Plaza Hotel,"hotel berbintang 5 dan berada di kuta punya akses kepantai dan bersebelahan dengan mall discovery, mau kemana mana dekat dan juga mudah khususnya ke arah kuta maupun legian, untuk harga standard harga bintang 5",5
5,Discovery Kartika Plaza Hotel,Sarapannya enak.. Depan kolam renang udah pantai.. Di sediain free buat 1 kali foto di sekitar hotel pake fotografer tp jangan mepet2.. gak keburu kyk saya.. minimal 1 hari sebelum check out. Jalan kaki ke sebalah udah ada mall..  ,5
6,Discovery Kartika Plaza Hotel,Datang ke lobi dengan pemandangan bebas dan lepas serta angin sepoi terasa nyaman.kamar dg view kolam renang dan taman yg indah..kolam renang yang luas sekali  restoran yang enak dengan menu varian  pokoknya mantap...view laut dari kolam renang membuat suasana jadi lebih indah apalagi jika ingin berolahraga pagi sepanjang pantai..tinggal jalan menyusuri taman yg sejuk dan indah sampailah ketepi pantainya...luar biasa nyamannya..,5
7,Discovery Kartika Plaza Hotel,"mallnya biasa tapi yang bikin keren pas belakang mall ada pantainya menyenangkan sambil ngbrol, makan pemandangan indah bisa ngelihat laut. datangnya sorean keren kalo malam da gelap ga bisa lihat pemnandangan.",5
8,Discovery Kartika Plaza Hotel,"Saya senang karena disamping viewnya bagus, keramah tamahan karyawan sangat ramah! Meskipun waktu itu sy menginap dia family suite, dan fyi , penataan furniturenya sgt amburadul. Pertama minim charge, sangat susah sekali utk charger hp, kedua biasanya di depan tempat tidur itu ada TV untuk nonton. Tapi disini, depan tempat tidur itu kaca dan disamping kaca itu TV, nah mungkin hotelnya suruh kita kalo nonton TV itu miring hehe mana posisi TV kyk unwanted. Lalu kamar mandi hanya satu dan kita harus gantian satu sm lain. pdhl selama sy berpengalaman menginap di family room seperti itu, kamar mandi minimal 2. Untuk makanan sorry, klo di rate ya 6 per 10 lah. cuma view nya bagus pemandangan dan bs lgsg ocean, jd menyenangkan dan hospitality oke, jadi itu semua tersingkirkan dengan…",4
9,Discovery Kartika Plaza Hotel,"Hotel ini merupakan tempat liburan yang baik, Fasilitas , kebersihan ,makanan  dan suasana kamar yang nyaman menjadi kelebihan hotel ini. Penataan taman kolam renang yang asri dan indah menambah daya tarik tersendiri,,,,",4
10,Discovery Kartika Plaza Hotel,"Kamar yang cukup luas, fasilitas lengkap dan lokasi yang dekat dengan pusat perbelanjaan, menjadikan hotel ini sangat cocok untuk keluarga yang berlibur dengan jumlah anggota besar. Semua kebutuhan selama di Bali, tinggal jalan kaki saja sdh dapat dicapai.",5
11,Discovery Kartika Plaza Hotel,"Tempat yang tepat jika ingin mengadakan makan malam buffet khususnya jika ada perayaan (ulang tahun, dll). Staff2 yang bersahabat, pertunjukan yang spektakuler. Makanan yang lezat. Minuman anggur dengan banyak pilihan.",4
12,Discovery Kartika Plaza Hotel,"hotel ini hotel yang sangat nyaman untuk di kunjungi,,kolam renang nya sangat bersih dan asik untuk renang di pagi hari dan pemandangan alam yang sangat asri dan laur biasa mengelilingi hotel ini soal kebersihan hotel ini sangat terjamin kebersihan nya",4
13,Discovery Kartika Plaza Hotel,"walaupun hotel ini sudah lama, tapi kenyamanan dan kemewahannya tetap selalu dijaga.. didukung juga lokasi yang sangat strategis di daerah ramai, kuta. sudah beberapa x saya dan keluarga menginap di tempat ini",5
14,Discovery Kartika Plaza Hotel,"Late check in, tdk terbook pdhl sy sudah book via website. Dtg jam 01.30 pagi kira2. Badan sudah lelah. Msh hrs menunggu. Dan gernyata roomnya ga bs dikunci dr luar n tdk ada inisiatif apapun dr pihak hotel n hrs menunggu smp bsk pagi nya.",3
15,Discovery Kartika Plaza Hotel,"Hotel ini tetap menjadi tempat penginapan favorit saat berliburan bersama keluarga. Kolam renang, area bermain untuk anak,pantai dan semua fasilitas yang tersedia tetap terpelihara dengan baik dan bersih. Pelayan yang ramah dan cekatan, serta menu sarapan yang cukup variatif dengan rasa yang pas.Kedepannya perlu dipikirkan untuk melakukan renovasi terhadap kamar, meskipun masih nyaman namun sudah perlu diperbaharui. Tetapi secara keseluruhan menginap di hotelini sangat memuaskan terutama bagi anak-anak",5
