,hotel,review,stars
0, Ini Vie Villa Legian by Ini Vie Hospitality,"Villa yang sangat rekomen untuk temen-temen stay di daerah legian, selain dekat dengan pantai villa nya juga sangat bersih dan nyaman Mereka konsep nya honeymoon jadi ada private jacuzi dan private pool staff nya juga ramah dengan fasilitas yang lengkap",5
1, Ini Vie Villa Legian by Ini Vie Hospitality,"Stay selama 2 hari di ini vie villa happy bngt deh, fasilitas lengkap, ada alexa speaker juga. Kamarnya sangat bersih, staff juga ramah. Kami juga sempt breakfast dan take floating tray. Breakfastnya enak, soon will be back deh :)",5
2, Ini Vie Villa Legian by Ini Vie Hospitality,"Happy bngt deh bisa stay sehari disini. Fasilitasnya lengkap, ada private jaccuzinya juga, alexa speaker jg available. Menu breakfastnya juga sanagt enak, kami jga dpt gift voucher untuk stay dsini. Worth it deh  .",5
3, Ini Vie Villa Legian by Ini Vie Hospitality,Stay selama satu hari di sini sangat menyenangkan villanya bersih dan fasilitas lengkap mereka punya floating breakfast dan private jacuzi serta pool selain itu staff mereka ramah dan sangat membantu selama stay,5
4, Ini Vie Villa Legian by Ini Vie Hospitality,"good and beautiful villa in legian, fasilitas sangat lengkap cocok ada private jacuzi dan pool ada floating breakfast yang sangat rekomen untuk yang mau fotoan sambil breakfast di poll staff nya juga baik baik",5
5, Ini Vie Villa Legian by Ini Vie Hospitality,"Villa nya bagus, pelayanan baik,staff baik dan ramah,udh ada private pool nya, breakfast enak, kebersihan terjaga, ada smart google juga disana,bagi yang ini honeymoon saya rekomendasikan untuk kesini dehh.",5
6, Ini Vie Villa Legian by Ini Vie Hospitality,"Happy bngt deh bsa stay dinini vie villa walaupun cuma sehari aja. Sebelumnya kami smpt stay di astera seminyak juga . Fasilitas dan staffnya sangat ramah. Untuk brekfast juga enak, tdi juga kami sempat ambil floating traynnya. Love bngt deh",5
7, Ini Vie Villa Legian by Ini Vie Hospitality,"Villanya sangat cantik dan nyaman cocok untuk yang kau honeymoon karena mereka punya private jacuzi dan kitchen selain itu staff di sana sangat ramah dan membantu,lain kali akan kembali lagi ke sini terimakasih",5
8, Ini Vie Villa Legian by Ini Vie Hospitality,"Enjoy bngt deh stay 2 hari di Ini Vie Villa, best villa in legian. Fasilitasnya lengkap, lokasi juga dekat dengan resturant dan pusat oleh2 jdi enggak usah khwatir. Staff dsini juga semua sangat ramah, dan ngebantu banget deh saat kita perlu sesuatu. Ada penyewaan motor juga dsni. Recommended deh, soon bakalan kesini lg ❤💫",5
9, Ini Vie Villa Legian by Ini Vie Hospitality,"Happy bngt deh selama 2 hari stay di ini vie villa, villanya cock buat honeymoon. Lokasinya strategis, fasilitas lengkap, staff pun sangat ramah. Kami juga ambil breakfast dan juga floating traynya. worth it bngt deh 🦋",5
10, Ini Vie Villa Legian by Ini Vie Hospitality,"Service nya bagus sekali, staff nya ramah, kamarnya juga bersih. Must visit🤍🤍 Terlebih untuk jacuzzi nya sudah lengkap dengan bubble bath & juga dilengkapi bunga. Bagus untuk foto-foto. Deff will come back🤍",5
11, Ini Vie Villa Legian by Ini Vie Hospitality,"Tempatnya cozy dan sangat bagus, banyak spot foto di villa dan di villa fasilitas nya lengkap sangat rekomen untuk temen temen yang mau hineymoon karena mereka punya private jacuzi dan pool selain itu stff di sana sangat baik",5
12, Ini Vie Villa Legian by Ini Vie Hospitality,"""villa nya sangat bagus cocok untuk menginap apabila liburan ke balii pelayanannya sngat ramah,nyaman cocok untuk liburan bersama keluarga,pasangan,teman teman dan jg ada privat pool tunggu apa lgii buruan booking sebelum kehabisan kamar☺️",5
13, Ini Vie Villa Legian by Ini Vie Hospitality,"Villa nya sangat bagus  dengan fasilitas lengkap yang oke banget , suasana yang nyaman,bersih dan pelayanan cepat dan ramah,perfect location, cocok bgt nih untuk romatic haneymoon .thank you ini vie villa",5
14, Ini Vie Villa Legian by Ini Vie Hospitality,"seneng banget berlibur ke bali terus menginap di ini vie villa, rekomen banget buat temen temen yang mau berlibur ke bali, villa nya bersih dan nyaman, staff nya juga ramah.   dibantu banget pokoknya selama disini, ini vie the best lahh ga nyesel staycation disini, next liburan mau kesini lagi!!! i love you",5
15, Ini Vie Villa Legian by Ini Vie Hospitality,"Best staycation Happy bngt deh bisa staycation bareng keluarga dsni. Stay 2 hari  dengan pengalaman dan breakfast yang enak, staff ramah dan sangat membantu. Lokasi juga startegis. Fasiltas lengkap. Recommende deh🥰",5
16, Ini Vie Villa Legian by Ini Vie Hospitality,"Villa ternyaman didaerah legian , staffnya sangat ramah terutama direception dan kamarnya juga nyaman ada netflix ,alexa dan smart room dikamar. Recommended untuk yang punya pasangan yang mau honeymoon .",5
17, Ini Vie Villa Legian by Ini Vie Hospitality,"Ini kali pertama saya menginap di inivie villa. Staycation di sini sangat nyaman, terimakasih giveawaynya.. sungguh pengalaman yang sangat mengesankan, terimakasih inivie villa legian.. saya akan kembali lagi ke bali dalam waktu dekat..",5
18, Ini Vie Villa Legian by Ini Vie Hospitality," Terimakasih ini vie villa atas pelayanan nya selama saya menginap sangat luarbiasa dan ramah sekali, room service nya enak enak, fasilitas nya pun sangat lengkap di kamar ada netfilx buat makin betah di dalam kamar",5
19, Ini Vie Villa Legian by Ini Vie Hospitality,Villanya nyaman banget selama kita stay disini semuanya buat nyaman karena ada private pool dan jacuzzi paling suka sama alexa karena bisa buat putar music dan chill staffnya juga ramah bangett stay here for couple and amazing thanks,5
20, Ini Vie Villa Legian by Ini Vie Hospitality,"Bener bener suka banget sama konsep villanya all good dan villanya juga luas kita disini staycation honeymoon package dapet decor juga yang bagus dan wording juga, include massage pas honeymoon package love it will recommed",5
21, Ini Vie Villa Legian by Ini Vie Hospitality,"Pelayanan yang sangat profesional ., kamarnya bersih dan staffnya sangat ramah sekali. Kamarnya juga terdapat netflix dan sportify alexa . Sangat recommended untuk yang honeymoon didaerah seminyam legian.",5
22, Ini Vie Villa Legian by Ini Vie Hospitality,"Villa ternyaman didaerah legian, staffnya sangat ramah dan friendly juga, disini juga tersedia netflix, alexa sportify dan sudah smart room, sangat betah sangat recommended sekali untuk yang honeymoo  didaerah legian.",5
23, Ini Vie Villa Legian by Ini Vie Hospitality,"Holiday  Kali ini staycation 2 hari bersama istri di Ini Vie Villa, lokasi strategis dekat dengan restaurant dan pusat oleh2. Villanya sangat bagus, asri. Satffnya ramah, dan sangat membantu jika kita memerlukan sesuatu.ada spot fotonya juga dsnini. Kami juga pesan breakfast dan room servicenya juara deh✨. Recommended❤️",5
24, Ini Vie Villa Legian by Ini Vie Hospitality,"Sangat menyenangkan menghabiskan bulan madu kita di ini Vie vill, fasilitas nya super lengkap, ada dapur, jacuzi serta private pool sangat memuaskan, pelayana nya juga bagus staff nya ramah sekali terimakasi ini Vie villa",5
25, Ini Vie Villa Legian by Ini Vie Hospitality,"Pengalaman yang sangat mengesankan menginap diini vie villa. Design kamar honeymoon ada hammock , alexa dan netflix ditvnya lo. Betah sekali berlama-lama disini . Recommended untuk yang honeymoon disini.",5
26, Ini Vie Villa Legian by Ini Vie Hospitality,"Villa yang sangat cozy dengan fasilitas lengkap, spot foto juga banyak apalagi di dalam villa ada jacuzi dan private pool tambah betah stay di villa kita floating pesan floating breakfast bagus untuk foto, staff nya baik sekalii 😍",5
27, Ini Vie Villa Legian by Ini Vie Hospitality,"Pengalamnnya yang sangat mengesankan bermalam diini vie villa.  Kamar dengan fasilitas lengkap netflix tersedia dikamar,  staff reception sangat membantu sekli dan sangat ramah.  Sangat recommended untuk yang honeymoon didaerah seminyak.",5
28, Ini Vie Villa Legian by Ini Vie Hospitality,"spend out weekend at ini vie villa, nggak cukup untuk tinggal sehari di sini soalnya villa nya bagus banget, fasilitas nya lengkap di kamar ada jacuzi, dan netfilx staff nya pun rama ramah love this place ❤️",5
29, Ini Vie Villa Legian by Ini Vie Hospitality,"seneng banget stay disini, bersih, kamarnya wangi dan juga ada private poolnya paling suka sama bau aromatherapy yang ada di lobby, staffnya juga ramah banget dan totally bantu kita selama stay di ini vie, provided alexa dan udah smart room juga jadi makin makin nyaman banget",5
30, Ini Vie Villa Legian by Ini Vie Hospitality,Villanya bagus banget seneng deh stay disini staffnya ramah banget ke kita banyak membantu juga pool floatiesnya large cocok buat foto foto buat feed Instagram overall recommend sih ini thank you very much to all staf ini vie,5
31, Ini Vie Villa Legian by Ini Vie Hospitality,"Villanya bagus banget gak rugi deh, stafnya sangat membantu dan kita sangat senang, makanannya enak-enak dan ada floating untuk di pool nya terimakasih juga untuk staf ini Vie villa sudah membantu kita selama menginap di villa ☺️",5
32, Ini Vie Villa Legian by Ini Vie Hospitality,"Beruntung banget dapet kesempatan untuk stay di ini vie villa dengan fasilitas yang lengkap dimana ada jacuzi,floating breakfast, alexa dan mini pantry, room service nya enak dan staff nya sangat ramah Terimakasih ini vie villa",5
33, Ini Vie Villa Legian by Ini Vie Hospitality,"Terimakasih pelayanan nya sangat bagus, untuk staff nya sangat ramah dan membantu selama stay di ini vie villa, tempat nya dekat dengan pusat perbelanjaan dan tempat makan, untuk fasilitas bagus sangat lengkap buat betah di dalam kamar, terimakasih ini vie villa🥰🥰🥰",5
34, Ini Vie Villa Legian by Ini Vie Hospitality,"Pelayanannya staffnya sangat ramah dan sangat membantu sekali,  kamarnya juga bersih wangi dan ada alexa sportify,  netflix ditv betah atau cocok untuk yang berpasangan.  Akses jalannya juga dengan pusat makanan atau pemberlanjaan. Pastinya akan bali kesini lagi.",5
35, Ini Vie Villa Legian by Ini Vie Hospitality,"Sempet awalnya sceptis,tapi villa ini jadi salah satu villa terbest sih menurut aku,sangat pas buat pasangan yg lagi honeymoon,ataupun keluarga,keren banget,pelayanan yang amat sangat ramah, hospitality banget",5
36, Ini Vie Villa Legian by Ini Vie Hospitality,"Recomended buat menginap disini, cocok buat family yang bawa anak-anak karena tempatnya privat dan nyaman jadi gk khawatir dengan anak-anak pool yg luas dan dikamar mandi juga ada bathtub setiap kamar masing"" dan bisa masak juga senang pokoknya, staff semua membantu next stay akan stay disini lagi thx all staff see you.",5
37, Ini Vie Villa Legian by Ini Vie Hospitality,"Thankyou ini vie villa Stay disini sama keluarga 2 hari 1 malam Kamarnya bersih, wangi, luas, ada privat pool Staff ramah dan membantu ketika stay Deket juga sama jalan utama dan memudahkan kemana-mana",5
38, Ini Vie Villa Legian by Ini Vie Hospitality,Villanya oke banget disini nyaman apalagi breakfast ya sangat tastyy loveed it di kamar juga sangat aman segar dan bersih staffnya ramah ramah semua especially Mr Roy di reception terimakasih lain kali akan menginap lagi disini,5
39, Ini Vie Villa Legian by Ini Vie Hospitality,"Selama stay tidak ada kendala semuanya aman-aman saja, fasilitas nya juga sangat lengkap di tambah dengan ada nya alexa makin seru jadinya. Staffnya juga sangat ramah ketika awal check in sampai check out di sambut dengan hangat.",5
40, Ini Vie Villa Legian by Ini Vie Hospitality,"Makasi ini vie villa, stay sama keluarga 2 hari 1 malam, kamar nya bagus luas dan ada privat pool juga Pelayanan staffnya ramah, makasi untuk bapak roy sudah membantu saya selama stay di  ini vie villa,",5
41, Ini Vie Villa Legian by Ini Vie Hospitality,"Puass bgt stay disini ...  tempatnya nyaman , banyak spot foto , fasilitasnya jg sangat lengkap.. selama disini jg pelayanan dari staff sangat memuaskan, jadi makin betah staynya . Rekomended bgt buat yang mau honeymoon.. will be back soonnn!!",5
42, Ini Vie Villa Legian by Ini Vie Hospitality,"Villanya bagus banget, luas dan pas banget buat honeymoon villanya bersih,segar,wangi breakfastnya juga oke banget staffnya ramah"" banget especialy buat mba Dian di reception bakal balik kesini lagi buat liburan selanjutnya😍😍😍😍",5
43, Ini Vie Villa Legian by Ini Vie Hospitality,Villa ternyaman didaerah seminyak dan disini pelayanannya oke dan sangat ramah sekali. Villa dengan design smart room dan ada alexanya juga. Breakfast yang kami mendapatkan variannya oke dan tastenya juga lumayan . Terima kasih pelayannnya ini vie villa,5
44, Ini Vie Villa Legian by Ini Vie Hospitality,"Stay disini nyaman banget, kamarnya luas, staffnya ramah dan sangat membantu Ga mengecewakan stay disini bareng pasangan Dan juga dekat dengan jalan utama, tepatnya area dewi sri Makasi ini vie villa seminyak",5
45, Ini Vie Villa Legian by Ini Vie Hospitality,Pengalaman yang sangat mengesankan menginap diini vie villa. Kamar dengan akses kolam renang langsung dan terdapat netflix ditv dan alexa sportify . Akses dekat dengan pusat belanja dan disini juga bisa mendapatkan motor sewaan pokoknya betah sekali menginap disini. Terima kasih ini vie villa,5
46, Ini Vie Villa Legian by Ini Vie Hospitality,"Selama stay di villa ini sangat menyenangkan, fasilitas di dalam villa lengkap ada mini pantry juga dan kamar nya bersih serta wangi, tidak ada keluhan selama menginap lokasi yang strategis jadi memudahkan kemana saja sangat rekomen untuk keluarga",5
47, Ini Vie Villa Legian by Ini Vie Hospitality,"Villa nya sangat nyaman,bersih dan wangi  Saat check in mereka double chek kamar lagi sehingga kamar benar benar ready, staff sangat ramah dan sangat membantu, makanan nya enak dan fasilitas lengkap sangat rekomen",5
48, Ini Vie Villa Legian by Ini Vie Hospitality,"Tempat menginap yang nyaman dan apik di Seminyak, Ini Sini Vie Villa memiliki bathtub busa dan kolam renang, di mana Anda dapat bersantai di kolam renang. WiFi gratis tersedia di seluruh area properti.  Semua unit ber-AC dan memiliki area tempat duduk, ruang makan, dan teras. Terdapat juga dapur yang dilengkapi dengan oven dan microwave. Pemanggang roti dan ketel juga ditawarkan. Terdapat kamar mandi pribadi dengan hot tub di setiap unit. Handuk juga tersedia.  Mantap!",5
49, Ini Vie Villa Legian by Ini Vie Hospitality,"Villa sangat nyaman, AC sangat dingin, semua rapih. Breakfast enak, dan yang paling saya suka semua staff disini ramah2. Kamar sangat bersih. Selama disini saya sangat terbantu oleh para staff disini. Overall was so good❤️",5
50, Ini Vie Villa Legian by Ini Vie Hospitality,"Villa nya nyaman, bersih dan fasilitas yang lengkap tidak ada masalah dalam villa staff sangat ramah dan membantu lain kali akan kembali stay di sini lagi sangat rekomen untuk cari villa bagus sekitar legian",5
51, Ini Vie Villa Legian by Ini Vie Hospitality,"Seneng banget stay disini..staff nya ramah dan juga lokasinya sangat strategis. Fasilitasnya juga sangat lengkap,banyak spot foto juga, jadi recomended bgt buat yg suka foto"".. soon pasti balik lagi buat stay disini. Thankyou",5
52, Ini Vie Villa Legian by Ini Vie Hospitality,"Liburan saya di bali selama beberapa hari sangat berkesan bersama keluarga, saya stay di ini vie villa yang ada di area dewi sri, villa yang bagus dan luas, letaknya dekat dengan jalan utama. Sangat recommended banget pokoknya",5
53, Ini Vie Villa Legian by Ini Vie Hospitality,"Pengalaman yang sangat menyenangkan, kamar nya bersih, wangi, fasilitas lengkap ada jacuzzi dan sarapannya enak, staff nya juga ramah dan sangat membantu lain kali akan kembali lagi ke sini bersama keluarga",5
54, Ini Vie Villa Legian by Ini Vie Hospitality,"Villa ternyaman didaerah Seminyak. Pelayanannya super oke dan sangat sopan saat kedatangan maupun checkout, dikamar terdapat Netflix , Alexa dan sudah smart room juga. Mantep sekali . Disini juga terdapat floating breakfast dan dekorasi dipool. Honeymoon yang berkesan",5
55, Ini Vie Villa Legian by Ini Vie Hospitality,"Sangat menyenangkan berlibur di sini, suasana nyaman , wifinya juga kenceng banget...fasilitasnya juga bagus, receptionnya ramah"", thank you buat mba mandani yg sudh bantu saya , you great person... 🙏",5
56, Ini Vie Villa Legian by Ini Vie Hospitality,"Pertama kali stay disini vie property sangat nyaman , staffnya sangat ramah dan selalu tersenyum , didalam kamarnya sangat wangi dan bersih dan disini juga ada Netflix , Alexa Dan smart room . Wow sekali. Terima kasih ini vie villa",5
57, Ini Vie Villa Legian by Ini Vie Hospitality,"Penginapan yg bagus kamar sesuai yg diinginkan,pelayanan cepat dan baik,semua staff ramah kebersihan dan perlengkapan kamar benar benar baik. Fasilitasnya lengkap.Jika mau menginap di sekitar legian sebaiknya pilih inivie vila",5
58, Ini Vie Villa Legian by Ini Vie Hospitality,"Nyaman banget stay disini , staffnya ramah , deket juga kalo mau beli oleh"" , semua fasilitas yg ada juga bikin nyaman bgt , sukaa deh sama nuansa villanya , nanti tentunya bakal kesini lagi next holiday , thankyou ini vie villaa",5
59, Ini Vie Villa Legian by Ini Vie Hospitality,"Pertama kali menginap di Ini Vie Villa, fasilitas lengkap banget, ada mini kitchen lengkap bisa masak di kamar, ada jacuzzinya, kamar dan kolamnya bersih, staffnya ramah, proses check-in juga cepat dan mudah.",5
60, Ini Vie Villa Legian by Ini Vie Hospitality,"Good service dari semua staff villa recoment banget untuk datang bersama pasangan dan keluarga, selain pelayanan yang ramah makanan dan minuman yg di sediakan sangat enak, bisa breakfast sambil melihat view yang bagus",5
61, Ini Vie Villa Legian by Ini Vie Hospitality,"The best villa ever in seminyak, dengan fasilitas yang sangat lengkap with private pool villa, sangat nyaman banget stay disini, cocok buat kalian yg mau honeymooner juga disini  Staff sangat ramahh dan membantu selama stay  Terima kasih ini vie villa, we will come back soon🥰🥰🥰",5
62, Ini Vie Villa Legian by Ini Vie Hospitality,"Pengalaman stay di ini vie villa sangat memuaskan,  Villa dengan private pool villa, kamarnya bersih dan fasilitas sangat lengkap Sesuai dengan expetasi Staff sangat ramah dan sangat membantu  Sangat betah staycation disini  Thank you ini vie villa🎉🎉🎉",5
63, Ini Vie Villa Legian by Ini Vie Hospitality,"Akhirnya nemu villa bagus di Legian, tidak mengecewakan selama stay disini, villanya bersih dan nyaman. Staf nya sangat ramah dan membantu selama menginap dan makanannya enak. Lain kali akan kembali stay di sini lagi🤍",5
64, Ini Vie Villa Legian by Ini Vie Hospitality,"Konsep villa yang sangat memorable, tempat yang aesthetic kamarnya luas, staf yang sangat ramah dan membantu dilengkapi dengan alexa dan kamar yang sudah mendukung smart bardi, stay disini sangat nyaman definitely will come back again here",5
65, Ini Vie Villa Legian by Ini Vie Hospitality,"Sangat berkesan menginap di Ini Vie Villa, fasilitasnya oke banget dengan private pool dan bathtub, televisi nya support netflix jadi betah di dalam kamar, tidur juga sangat nyaman karena tempatnya yang tenang",5
66, Ini Vie Villa Legian by Ini Vie Hospitality,"Happy romantic stay. Sangat menyenangkan menginap disini dengan friendly staff , kamarnya sangat bersih dan wangi dan breakfastnya varian banyak juga. Untuk dikamar sudah diupgrade semua mengenai fasilitas seperti Netflix,Alexa dan smart room . Happy 😍",5
67, Ini Vie Villa Legian by Ini Vie Hospitality,"Pertama kali bernginap disini, villa nya bagus dan bersih.   Mas dan mbak staff nya juga ramah, membantu banget.  Untuk lokasinya juga strategis dan breakfastnya juga enak semua. Bakal balik lagi kesini, terimakasih atas pelayanannya.",5
68, Ini Vie Villa Legian by Ini Vie Hospitality,"Great service and friendly staff. Fasilitas semuanya bagus cocok untuk yang honeymoon disini. Kamarnya wangi dan fasilitasnya lengkap dan sudah diupgrade semua seperti Alexa ,Netflix , dan smart room . Terima kasih great servicenya yang sudah diberikan oleh staffnya disini .",5
69, Ini Vie Villa Legian by Ini Vie Hospitality,"Pertama kali menginap di sini bagus banget villa nya, kamar nya bersih,fasilitas nya lengkap, kamar ada alexa yang sangat membantu untuk hidupkan musik, staf nya ramah banget proses check in juga mudah, tidak menyesal menginap di sini",5
70, Ini Vie Villa Legian by Ini Vie Hospitality,Pengalaman sangat memuaskan menginap di inivie villa  The best villa in Seminyak dengan private pool villa  Kamarnya sangat bersih dan wangi  Staff was friendly durung we stay  Sangat memuaskan stay disini  Terima kasih ini Vie villa,5
71, Ini Vie Villa Legian by Ini Vie Hospitality,"Pengelaman yang sangat menyenangkan menginap diini vie villa , pelayanannya sangat profesional dan kamarnya bersih dan harum sekali , betah banget disini walaupun short holiday tetapi worth it untuk harga ❤️",5
72, Ini Vie Villa Legian by Ini Vie Hospitality,"Pengalaman stay yang sangat menyenangkan disini , pelayanan staffnya sangat ramah dan proses checkinnya cepat , kamarnya wangi dan ada yang terbaru mengenai smart room design , disini juga terdapat mini set kitchen dan alexa sportify. Betah berlama-lama divilla. Thankyou ini vie villa ❤️",5
73, Ini Vie Villa Legian by Ini Vie Hospitality,"Ini Vie villa Seminyak lokasi dekat dengan central Seminyak, pelayanannya sangat ramah terhadap tamu , kamarnya juga sangat bersih dan wangi , divilla juga terdapat Alexa sportify dan smart room , sangat betah sekali bermalam disini .",5
74, Ini Vie Villa Legian by Ini Vie Hospitality,"Pengalaman yang sangat menyenangkan menginap diini vie villa seminyak, pelayanannya sangat ramah dan kamarnya juga bersih dan disini tersedia jacuzzi dan netflix ditvnya pokoknya betah sekali disini , ini vie villa dekat dengan cetral seminyak aksesnya juga gampang.",5
75, Ini Vie Villa Legian by Ini Vie Hospitality,"Selama liburan di bali menginap di ini vie villa sangat menyenangkan, stafnya sangat ramah semua, tempatnya bersih dan suasananya sangat romantis. Selain makanannya yang enak fasilitas nya juga lengkap dan sangat modern! Sangat nyaman menginap disini.",5
