,hotel,review,stars
0, Sana Vie Villa Seminyak by Ini Vie Hospitality,"Untuk stay disini cuma 1 malam di suite room nya ,, ini stay yng ke 2 di sana vie. , seblumnya di villa yng 2 berroom nya ,, untuk suite kmar nya nggak sempit dan sngat besihh.. next bakal balik lagi dehhh untuk stay yng ke 3 ..  ",5
1, Sana Vie Villa Seminyak by Ini Vie Hospitality,"Pengalaman yang luar biasa menginap disanavie villa dari pertama check in hingga check out kami dilayani dengan baik dan ramah kamarnya pun sangat luas dan bersih, pasti nya kita akan kembali lagi kesini",5
2, Sana Vie Villa Seminyak by Ini Vie Hospitality,"Sangat recommend bngt villa ini, lokasinya strategis staffnya sangat ramah ramah sekali kamarnya juga cantik bangett di tambah dengan decorasinya juga cantik next pasti akan balik lagi kesini, thank you",5
3, Sana Vie Villa Seminyak by Ini Vie Hospitality,"Suasananya nyaman, kualitas furniture OK, staffnya sangat helpful dan membantu apabila ada kesulitan, bahkan dibantu parkir vallet karena space parkir kurang luas di front office. Kedalaman kolam renang, cocok bagi tamu yang bisa berenang.",5
4, Sana Vie Villa Seminyak by Ini Vie Hospitality,"Stay di sini cuma buat transit saja tapi sangat terkesann sekali,, villa nya sangat modern banget ada netflix dan alexa juga jadi kyak dapat surprise gitu stay nya nyaman banget,, next bisa kesini lagi buat liburann , thank you ",5
5, Sana Vie Villa Seminyak by Ini Vie Hospitality,Villa nya bagus & bersih. Pool juga lumayan besar. Minus nya cuma 1. Area dinding kaca di pool & area bathtube uda lumutan. Mending di ganti aja ga usah pake kaca. Mudah2 an lebj baik & lebih ditingkatkan lagi,5
6, Sana Vie Villa Seminyak by Ini Vie Hospitality,"Sebagai tamu yang menginap di Sana Vie Villa, saya sangat merekomendasikan villa ini. Pengalaman menginap saya di sini sangat memuaskan, dengan fasilitas yang lengkap dan suasana yang tenang. Kolam renang pribadi yang indah dan taman tropis yang menakjubkan membuat saya merasa seperti tinggal di surga di Bali. Lokasi di Seminyak yang tenang sangat ideal untuk liburan yang santai dan damai. Sana Vie Villa juga dilengkapi dengan staf yang ramah dan profesional yang memberikan pelayanan terbaik untuk membuat pengalaman menginap saya menjadi sangat berkesan. Saya pasti akan kembali ke Sana Vie Villa pada kunjungan saya selanjutnya ke Bali.",5
7, Sana Vie Villa Seminyak by Ini Vie Hospitality,"pelayanannya sangat ramah, villa  juga bagus luas dan nyaman sekali roomnya juga sudah smart room dan ada alexanya kami sangat merecomendasikan sekali villa ini, terimakasi sana vie pasti akan balik lagi kesini",5
8, Sana Vie Villa Seminyak by Ini Vie Hospitality,"Ini stay aku yang ke 2 kali nya di sana vie villa ,, sumpahhh ini villaaa kecee abissss,, kamar nya nggak ngebosenin sama sekaliiii,, rebahan mager mageran di kamar ditemani netflix dan ada alexa nya jugaa, kurang keren apalagi coba... thank you sana vie pasti balik lagi dehhhh 💕🤎",5
9, Sana Vie Villa Seminyak by Ini Vie Hospitality,"Its veryyy nice villa yang pernah aku kunjungi .... Kamar nya bersih rapi , pool nya adem dan bersih bngettt, enjoyy breakfast dengan floating tray dan floaties nya juga sangat menambah kenyamanan stay nya ,,, sangattt recommend bnget bagi yang honeymoon .. ",5
