,hotel,review,stars
0, Berry Amour Romantic Villas,"Harga ok, lokasi ok, tapi banyak yg harus di perbaiki, ac kurang dingin dan berisik, jacuzi mampet dan bau kalau dinyalakan, ada kutu jg, mungkin karena lama kosong karena pandemi jadi kurang terawat, tapi pelayanan staff ramah banget, pesen gojekcdiantar ke kamar, good job 👍👍",3
1, Berry Amour Romantic Villas,"Amat sangat memuaskan menginap di Berry Amour Romantic Villas Seminyak, tempatnya mewah, bersih, nyaman, staff nya sangat ramah dan friendly. Highly recommended lah pokoknya buat yang cari villa di bali, tempatnya juga strategis banget, dijamin gak bakal nyesel nginep disini",5
2, Berry Amour Romantic Villas,"Tempatnya bagus, servicenya 💯 nyaman dan fasilitasnya komplit pelayananya ramah tempatnya luas banget dan free upgraded dapet welcome drinks dan so romantic bgt pas untuk couple yang mau honeymoon dan staycation ",5
3, Berry Amour Romantic Villas,"ketika saya tiba para staff yang friendly sudah menyambut kami dan membantu membawakan koper kami langsung ke kamar disaat saya ke lobby untuk check in. ketika check in pun sangat singkat, hanya menunjukan KTP saja. dan diberikan mahkota yang harus dipasangkan ke pasangan kita. setelah itu kita langsung di antar menuju kamar dengan menggunakan Buggy car. ketika kita memesan makanan dari ojek online pun para staff dengan sigap akan mengantar nya ke kamar kami ketika makanan sudah tiba di Lobby. Nice..",5
4, Berry Amour Romantic Villas,The best in bali buat cari villa yang bener2 privat dan romantic pertahankan dan kalau bisa lebih ditingkatkan kebersihan ruangan dan untuk staf pengantar dan penjelasan diroom lebih bisa ramah lagi yah terima kasih,5
5, Berry Amour Romantic Villas,"Kamarnya bagus. Pool besar. Kamar bersih dan luas. Fasilitas lengkap. Ada pantry n alat2 masak n makan. Ada jacussi, semuanya menyenangkan. Saat cek in dijamu dengan welcome drink n flower crown. Lucu bgt! Semua staff ramah dan very helpfull👍",5
6, Berry Amour Romantic Villas,"Berry amour villanya bagus banget, privacy juga dapet. Fasilitasnya lengkap, pokoknya cocokk bangett bawa pasangan nginep disini, sambil jacuzi dan deep talk semaleman,   Overall berry amour recommend 5⭐👍",5
7, Berry Amour Romantic Villas,"Kedua kali nya menginap disini. And definitely will be back again and again! Kolam renang luas, jacuzzi nya juga besar. Servis juga ramah dari frontliner sampai satpam.  Lokasi juga sangat strategis dekat sekali dengan pantai Batu Belig dan tempat-tempat hits bali seperti baked, Finns, Cafe Del Mar yang hanya 10 menitan dari villa.  Kalau ke Bali pasti akan kembali lagi menginap disini!! Recomended.",5
8, Berry Amour Romantic Villas,"Tempatnya okee, compact dan fasilitasnya baguuus. Pelayanan staffnya juga ramahh dan cukup cepat tanggap. Sayangnya, kunci pintu masuk villanya error jadi sempat kami pergi dan saat pulang kami menemukan pintu villa terbuka lebar dengan keadaan di dalam villa laptop kami terlihat dengan jelas, ini sangat berbahaya. Sudah diservis namun kemudian esok paginya saat bangun pun terjadi seperti itu lagi. Selain itu, jacuzzinya kurang berfungsi baik pada tombol drain nya, sehingga kami perlu telfon resepsionis dulu untuk membantu kami.",4
9, Berry Amour Romantic Villas,1 hari stay d villa ini rasa nya g mau pulangg.. tp sayang untuk shower sangat kecil dan bagian flush nya pun kecil bngt.. tolong di perbaiki... jacuzzi mantap tp lama terisi nya... selebihnya ok ak suka,5
