,hotel,review,stars
0, Astera Villa Seminyak,"Villa dengan fasilitas lengkap, kamar yang luas, ac dan ambience kamar nyaman, smart tv besar dengan netflix, private outdoor pool yg bedar serta wifi gratis 24 jam. Pelayanan sangat baik dan ramah. Harga affordable dengan kualitas bintang 5. ",5
1, Astera Villa Seminyak,"Kamar bersih, fasilitas lengkap, staf juga ramah. Saya sempat rental floaties. Pas banget, karena saya juga bawa anak saya untuk stay. Terimakasih ya Astera Seminyak. Kami akan kembali saat ada kesempatan libur lagi🥰🥰😘😍😍😍",5
2, Astera Villa Seminyak,"Enak nyaman kamarnya bersih tenang makanan dekat kolamnya ada jacuzzi dan yang kolam biasa dll 👍🏻👍🏻👍🏻👍🏻 lokasi strategis, staff yang super helpful dan ramah. Super recomended untuk yang mau tinggal disini👍🏻👍🏻👍🏻👍🏻 ",5
3, Astera Villa Seminyak,"Mantap banget sih ini villanya. Cocok banget bersama keluarga ataupun mau berlibur bersama dengan pasangan .   Pelayanannya mantap, staffnya oke, cozy lah . Wkkwkw. Beda banget memang dengan villa yang lain",5
4, Astera Villa Seminyak,"Very good, stay 1 malam bersama teman2. Diberikan layanan yg sangat baik. Diantar dari depan hingga kamar, dijelaskan semua rules nya. Semua fasilitas berfungsi dengan baik tidak ada kendala. Stafnya sangat ramah juga",5
5, Astera Villa Seminyak,"Staff yang sangat ramah dan pelayanan yang memuaskan, ruangan sangat estetik dan nyaman. Decornya romantis dan wagyunya pas banget di lidah.  Alexa yang sangat membantu, ruangannya bersih dan sabun nya wangi. Setiap spot ruangan bagus untuk foto foto. Terima kasih astera villa",5
6, Astera Villa Seminyak,"Best banget untuk astera villa seminyak, pelayanannya juara, makanannya enakkk semua, best ambience dan terpenting kebersihannya amat sangat terjaga, next pasti balikkkk lg 😍 Overall amat sangat nyaman stay disini selama nyepi… thank you Astera Villa Seminyak",5
7, Astera Villa Seminyak,"Fasilitas di villa ini sangat bagus, bersih , pelayanannya jugaa bagus banget cepat ramah saya lain kesempatan kalo ke bali lagi mungkin akan mampir lagi dan rekomendasikan ke teman2 tempaat inii bagus banget dan nyaman buat liburan bersama pasangan , teman, keluargaaa terima kasiih team villa astera seminyaaaaak luar biasaaaa 🤗🤗🤗🤗🤗🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰",5
8, Astera Villa Seminyak,pengalaman menginap yang menyenangkan. kami stay disini selama dua malam. overal good. bed nya empuk. terus kolam renangnya juga lumayan panjang. bersih juga. pelayanan staf juga baik. EXCELLENT🤍🤍🤍🫶🏼🫶🏼🫶🏼,5
9, Astera Villa Seminyak,"Pelayanan ramah dan cepat tanggap, tempat bersih dan nyaman, kamar termasuk luas dan jacuzzi air panas nya  berukuran besar, untuk 2 orang sangat besar berada di jacuzzi. Kolam renang juga besar sekali. Yang enak nya ada ALEXA untuk mempermudah kita. Sangat recommended ",5
10, Astera Villa Seminyak,"Vilanya bagus, dan untuk hospitality nya jg memuaskan, ini private pool, poolnya sendiri bersih dan ada minibarnya yang cukup lengkap yang disediakan, kamar & toiletnya bersih dan tidak bau, fasilitas lengkap.",5
